videoname,original_width,original_height,label,original
asvcrfdpnq_5.mp4,1920.0,1080.0,FAKE,upgerjvcjb.mp4
atkdltyyen_0.mp4,1920.0,1080.0,REAL,
atkdltyyen_1.mp4,1920.0,1080.0,REAL,
atkdltyyen_2.mp4,1920.0,1080.0,REAL,
atkdltyyen_3.mp4,1920.0,1080.0,REAL,
atkdltyyen_4.mp4,1920.0,1080.0,REAL,
atkdltyyen_5.mp4,1920.0,1080.0,REAL,
atvmxvwyns_0.mp4,1920.0,1080.0,REAL,
atvmxvwyns_1.mp4,1920.0,1080.0,REAL,
atvmxvwyns_2.mp4,1920.0,1080.0,REAL,
atvmxvwyns_3.mp4,1920.0,1080.0,REAL,
atvmxvwyns_4.mp4,1920.0,1080.0,REAL,
atvmxvwyns_5.mp4,1920.0,1080.0,REAL,
atxvxouljq_0.mp4,1920.0,1080.0,FAKE,wwqiuiwdbz.mp4
atxvxouljq_1.mp4,1920.0,1080.0,FAKE,wwqiuiwdbz.mp4
atxvxouljq_2.mp4,1920.0,1080.0,FAKE,wwqiuiwdbz.mp4
atxvxouljq_3.mp4,1920.0,1080.0,FAKE,wwqiuiwdbz.mp4
atxvxouljq_4.mp4,1920.0,1080.0,FAKE,wwqiuiwdbz.mp4
atxvxouljq_5.mp4,1920.0,1080.0,FAKE,wwqiuiwdbz.mp4
atyntldecu_0.mp4,1920.0,1080.0,FAKE,mfzqxktxud.mp4
atyntldecu_1.mp4,1920.0,1080.0,FAKE,mfzqxktxud.mp4
atyntldecu_2.mp4,1920.0,1080.0,FAKE,mfzqxktxud.mp4
atyntldecu_3.mp4,1920.0,1080.0,FAKE,mfzqxktxud.mp4
atyntldecu_4.mp4,1920.0,1080.0,FAKE,mfzqxktxud.mp4
atyntldecu_5.mp4,1920.0,1080.0,FAKE,mfzqxktxud.mp4
atzdznmder_0.mp4,1920.0,1080.0,FAKE,qedsgieuqn.mp4
atzdznmder_1.mp4,1920.0,1080.0,FAKE,qedsgieuqn.mp4
atzdznmder_2.mp4,1920.0,1080.0,FAKE,qedsgieuqn.mp4
atzdznmder_3.mp4,1920.0,1080.0,FAKE,qedsgieuqn.mp4
atzdznmder_4.mp4,1920.0,1080.0,FAKE,qedsgieuqn.mp4
atzdznmder_5.mp4,1920.0,1080.0,FAKE,qedsgieuqn.mp4
aufmsmnoye_0.mp4,1920.0,1080.0,FAKE,ppdpgwyjgm.mp4
aufmsmnoye_1.mp4,1920.0,1080.0,FAKE,ppdpgwyjgm.mp4
aufmsmnoye_2.mp4,1920.0,1080.0,FAKE,ppdpgwyjgm.mp4
aufmsmnoye_3.mp4,1920.0,1080.0,FAKE,ppdpgwyjgm.mp4
aufmsmnoye_4.mp4,1920.0,1080.0,FAKE,ppdpgwyjgm.mp4
aufmsmnoye_5.mp4,1920.0,1080.0,FAKE,ppdpgwyjgm.mp4
augtsuxpzc_0.mp4,1920.0,1080.0,FAKE,ifbdbogiqn.mp4
augtsuxpzc_1.mp4,1920.0,1080.0,FAKE,ifbdbogiqn.mp4
augtsuxpzc_2.mp4,1920.0,1080.0,FAKE,ifbdbogiqn.mp4
augtsuxpzc_3.mp4,1920.0,1080.0,FAKE,ifbdbogiqn.mp4
augtsuxpzc_4.mp4,1920.0,1080.0,FAKE,ifbdbogiqn.mp4
augtsuxpzc_5.mp4,1920.0,1080.0,FAKE,ifbdbogiqn.mp4
avfitoutyn_0.mp4,1920.0,1080.0,FAKE,mfzqxktxud.mp4
avfitoutyn_1.mp4,1920.0,1080.0,FAKE,mfzqxktxud.mp4
avfitoutyn_2.mp4,1920.0,1080.0,FAKE,mfzqxktxud.mp4
avfitoutyn_3.mp4,1920.0,1080.0,FAKE,mfzqxktxud.mp4
avfitoutyn_4.mp4,1920.0,1080.0,FAKE,mfzqxktxud.mp4
avfitoutyn_5.mp4,1920.0,1080.0,FAKE,mfzqxktxud.mp4
avgiuextiz_0.mp4,1920.0,1080.0,FAKE,hyhjfdxqxy.mp4
avgiuextiz_1.mp4,1920.0,1080.0,FAKE,hyhjfdxqxy.mp4
avgiuextiz_2.mp4,1920.0,1080.0,FAKE,hyhjfdxqxy.mp4
avgiuextiz_3.mp4,1920.0,1080.0,FAKE,hyhjfdxqxy.mp4
avgiuextiz_4.mp4,1920.0,1080.0,FAKE,hyhjfdxqxy.mp4
avgiuextiz_5.mp4,1920.0,1080.0,FAKE,hyhjfdxqxy.mp4
avibnnhwhp_0.mp4,1920.0,1080.0,FAKE,jdubbvfswz.mp4
avibnnhwhp_1.mp4,1920.0,1080.0,FAKE,jdubbvfswz.mp4
avibnnhwhp_2.mp4,1920.0,1080.0,FAKE,jdubbvfswz.mp4
avibnnhwhp_3.mp4,1920.0,1080.0,FAKE,jdubbvfswz.mp4
avibnnhwhp_4.mp4,1920.0,1080.0,FAKE,jdubbvfswz.mp4
avibnnhwhp_5.mp4,1920.0,1080.0,FAKE,jdubbvfswz.mp4
avmjormvsx_0.mp4,1920.0,1080.0,REAL,
avmjormvsx_1.mp4,1920.0,1080.0,REAL,
avmjormvsx_2.mp4,1920.0,1080.0,REAL,
avmjormvsx_3.mp4,1920.0,1080.0,REAL,
avmjormvsx_4.mp4,1920.0,1080.0,REAL,
avmjormvsx_5.mp4,1920.0,1080.0,REAL,
avnqydkqjj_0.mp4,1920.0,1080.0,FAKE,efwfxwwlbw.mp4
avnqydkqjj_1.mp4,1920.0,1080.0,FAKE,efwfxwwlbw.mp4
avnqydkqjj_2.mp4,1920.0,1080.0,FAKE,efwfxwwlbw.mp4
avnqydkqjj_3.mp4,1920.0,1080.0,FAKE,efwfxwwlbw.mp4
avnqydkqjj_4.mp4,1920.0,1080.0,FAKE,efwfxwwlbw.mp4
avnqydkqjj_5.mp4,1920.0,1080.0,FAKE,efwfxwwlbw.mp4
avssvvsdhz_0.mp4,1920.0,1080.0,FAKE,gktjowiuqe.mp4
avssvvsdhz_1.mp4,1920.0,1080.0,FAKE,gktjowiuqe.mp4
avssvvsdhz_2.mp4,1920.0,1080.0,FAKE,gktjowiuqe.mp4
avssvvsdhz_3.mp4,1920.0,1080.0,FAKE,gktjowiuqe.mp4
avssvvsdhz_4.mp4,1920.0,1080.0,FAKE,gktjowiuqe.mp4
avssvvsdhz_5.mp4,1920.0,1080.0,FAKE,gktjowiuqe.mp4
avtycwsgyb_0.mp4,1920.0,1080.0,FAKE,qzklcjjxdq.mp4
avtycwsgyb_1.mp4,1920.0,1080.0,FAKE,qzklcjjxdq.mp4
avtycwsgyb_2.mp4,1920.0,1080.0,FAKE,qzklcjjxdq.mp4
avtycwsgyb_3.mp4,1920.0,1080.0,FAKE,qzklcjjxdq.mp4
avtycwsgyb_4.mp4,1920.0,1080.0,FAKE,qzklcjjxdq.mp4
avtycwsgyb_5.mp4,1920.0,1080.0,FAKE,qzklcjjxdq.mp4
avvdgsennp_0.mp4,1920.0,1080.0,FAKE,gbqrgajyca.mp4
avvdgsennp_1.mp4,1920.0,1080.0,FAKE,gbqrgajyca.mp4
avvdgsennp_2.mp4,1920.0,1080.0,FAKE,gbqrgajyca.mp4
avvdgsennp_3.mp4,1920.0,1080.0,FAKE,gbqrgajyca.mp4
avvdgsennp_4.mp4,1920.0,1080.0,FAKE,gbqrgajyca.mp4
avvdgsennp_5.mp4,1920.0,1080.0,FAKE,gbqrgajyca.mp4
avywawptfc_0.mp4,1920.0,1080.0,FAKE,rrcsuwgpnd.mp4
avywawptfc_1.mp4,1920.0,1080.0,FAKE,rrcsuwgpnd.mp4
avywawptfc_2.mp4,1920.0,1080.0,FAKE,rrcsuwgpnd.mp4
avywawptfc_3.mp4,1920.0,1080.0,FAKE,rrcsuwgpnd.mp4
avywawptfc_4.mp4,1920.0,1080.0,FAKE,rrcsuwgpnd.mp4
avywawptfc_5.mp4,1920.0,1080.0,FAKE,rrcsuwgpnd.mp4
awhmfnnjih_0.mp4,1920.0,1080.0,FAKE,xclqbefnvc.mp4
awhmfnnjih_1.mp4,1920.0,1080.0,FAKE,xclqbefnvc.mp4
awhmfnnjih_2.mp4,1920.0,1080.0,FAKE,xclqbefnvc.mp4
awhmfnnjih_3.mp4,1920.0,1080.0,FAKE,xclqbefnvc.mp4
awhmfnnjih_4.mp4,1920.0,1080.0,FAKE,xclqbefnvc.mp4
awhmfnnjih_5.mp4,1920.0,1080.0,FAKE,xclqbefnvc.mp4
awnwkrqibf_0.mp4,1920.0,1080.0,FAKE,cprhtltsjp.mp4
awnwkrqibf_1.mp4,1920.0,1080.0,FAKE,cprhtltsjp.mp4
awnwkrqibf_2.mp4,1920.0,1080.0,FAKE,cprhtltsjp.mp4
awnwkrqibf_3.mp4,1920.0,1080.0,FAKE,cprhtltsjp.mp4
awnwkrqibf_4.mp4,1920.0,1080.0,FAKE,cprhtltsjp.mp4
awnwkrqibf_5.mp4,1920.0,1080.0,FAKE,cprhtltsjp.mp4
awukslzjra_0.mp4,1920.0,1080.0,FAKE,ujzwwfkeia.mp4
awukslzjra_1.mp4,1920.0,1080.0,FAKE,ujzwwfkeia.mp4
awukslzjra_2.mp4,1920.0,1080.0,FAKE,ujzwwfkeia.mp4
awukslzjra_3.mp4,1920.0,1080.0,FAKE,ujzwwfkeia.mp4
awukslzjra_4.mp4,1920.0,1080.0,FAKE,ujzwwfkeia.mp4
awukslzjra_5.mp4,1920.0,1080.0,FAKE,ujzwwfkeia.mp4
axczxisdtb_0.mp4,1920.0,1080.0,FAKE,meawmsgiti.mp4
axczxisdtb_1.mp4,1920.0,1080.0,FAKE,meawmsgiti.mp4
axczxisdtb_2.mp4,1920.0,1080.0,FAKE,meawmsgiti.mp4
axczxisdtb_3.mp4,1920.0,1080.0,FAKE,meawmsgiti.mp4
axczxisdtb_4.mp4,1920.0,1080.0,FAKE,meawmsgiti.mp4
axczxisdtb_5.mp4,1920.0,1080.0,FAKE,meawmsgiti.mp4
axntxmycwd_0.mp4,1920.0,1080.0,REAL,
axntxmycwd_1.mp4,1920.0,1080.0,REAL,
axntxmycwd_2.mp4,1920.0,1080.0,REAL,
axntxmycwd_3.mp4,1920.0,1080.0,REAL,
axntxmycwd_4.mp4,1920.0,1080.0,REAL,
axntxmycwd_5.mp4,1920.0,1080.0,REAL,
axoygtekut_0.mp4,1080.0,1920.0,FAKE,topyiohccg.mp4
axoygtekut_1.mp4,1080.0,1920.0,FAKE,topyiohccg.mp4
axoygtekut_2.mp4,1080.0,1920.0,FAKE,topyiohccg.mp4
axoygtekut_3.mp4,1080.0,1920.0,FAKE,topyiohccg.mp4
axoygtekut_4.mp4,1080.0,1920.0,FAKE,topyiohccg.mp4
axoygtekut_5.mp4,1080.0,1920.0,FAKE,topyiohccg.mp4
axwgcsyphv_0.mp4,1920.0,1080.0,FAKE,mfnowqfdwl.mp4
axwgcsyphv_1.mp4,1920.0,1080.0,FAKE,mfnowqfdwl.mp4
axwgcsyphv_2.mp4,1920.0,1080.0,FAKE,mfnowqfdwl.mp4
axwgcsyphv_3.mp4,1920.0,1080.0,FAKE,mfnowqfdwl.mp4
axwgcsyphv_4.mp4,1920.0,1080.0,FAKE,mfnowqfdwl.mp4
axwgcsyphv_5.mp4,1920.0,1080.0,FAKE,mfnowqfdwl.mp4
axwovszumc_0.mp4,1920.0,1080.0,FAKE,rvoudrbyac.mp4
axwovszumc_1.mp4,1920.0,1080.0,FAKE,rvoudrbyac.mp4
axwovszumc_2.mp4,1920.0,1080.0,FAKE,rvoudrbyac.mp4
axwovszumc_3.mp4,1920.0,1080.0,FAKE,rvoudrbyac.mp4
axwovszumc_4.mp4,1920.0,1080.0,FAKE,rvoudrbyac.mp4
axwovszumc_5.mp4,1920.0,1080.0,FAKE,rvoudrbyac.mp4
aybgughjxh_0.mp4,1920.0,1080.0,REAL,
aybgughjxh_1.mp4,1920.0,1080.0,REAL,
aybgughjxh_2.mp4,1920.0,1080.0,REAL,
aybgughjxh_3.mp4,1920.0,1080.0,REAL,
aybgughjxh_4.mp4,1920.0,1080.0,REAL,
aybgughjxh_5.mp4,1920.0,1080.0,REAL,
aybumesmpk_0.mp4,1920.0,1080.0,REAL,
aybumesmpk_1.mp4,1920.0,1080.0,REAL,
aybumesmpk_2.mp4,1920.0,1080.0,REAL,
aybumesmpk_3.mp4,1920.0,1080.0,REAL,
aybumesmpk_4.mp4,1920.0,1080.0,REAL,
aybumesmpk_5.mp4,1920.0,1080.0,REAL,
ayqvfdhslr_0.mp4,1920.0,1080.0,FAKE,xxrzzncksa.mp4
ayqvfdhslr_1.mp4,1920.0,1080.0,FAKE,xxrzzncksa.mp4
ayqvfdhslr_2.mp4,1920.0,1080.0,FAKE,xxrzzncksa.mp4
ayqvfdhslr_3.mp4,1920.0,1080.0,FAKE,xxrzzncksa.mp4
ayqvfdhslr_4.mp4,1920.0,1080.0,FAKE,xxrzzncksa.mp4
ayqvfdhslr_5.mp4,1920.0,1080.0,FAKE,xxrzzncksa.mp4
aytzyidmgs_0.mp4,1920.0,1080.0,REAL,
aytzyidmgs_1.mp4,1920.0,1080.0,REAL,
aytzyidmgs_2.mp4,1920.0,1080.0,REAL,
aytzyidmgs_3.mp4,1920.0,1080.0,REAL,
aytzyidmgs_4.mp4,1920.0,1080.0,REAL,
aytzyidmgs_5.mp4,1920.0,1080.0,REAL,
azpuxunqyo_0.mp4,1920.0,1080.0,FAKE,jjyfvzxwwx.mp4
azpuxunqyo_1.mp4,1920.0,1080.0,FAKE,jjyfvzxwwx.mp4
azpuxunqyo_2.mp4,1920.0,1080.0,FAKE,jjyfvzxwwx.mp4
azpuxunqyo_3.mp4,1920.0,1080.0,FAKE,jjyfvzxwwx.mp4
azpuxunqyo_4.mp4,1920.0,1080.0,FAKE,jjyfvzxwwx.mp4
azpuxunqyo_5.mp4,1920.0,1080.0,FAKE,jjyfvzxwwx.mp4
azsmewqghg_0.mp4,1920.0,1080.0,FAKE,djxdyjopjd.mp4
azsmewqghg_1.mp4,1920.0,1080.0,FAKE,djxdyjopjd.mp4
azsmewqghg_2.mp4,1920.0,1080.0,FAKE,djxdyjopjd.mp4
azsmewqghg_3.mp4,1920.0,1080.0,FAKE,djxdyjopjd.mp4
azsmewqghg_4.mp4,1920.0,1080.0,FAKE,djxdyjopjd.mp4
azsmewqghg_5.mp4,1920.0,1080.0,FAKE,djxdyjopjd.mp4
bahdpoesir_0.mp4,1920.0,1080.0,FAKE,xnhcreiyqg.mp4
bahdpoesir_1.mp4,1920.0,1080.0,FAKE,xnhcreiyqg.mp4
bahdpoesir_2.mp4,1920.0,1080.0,FAKE,xnhcreiyqg.mp4
bahdpoesir_3.mp4,1920.0,1080.0,FAKE,xnhcreiyqg.mp4
bahdpoesir_4.mp4,1920.0,1080.0,FAKE,xnhcreiyqg.mp4
bahdpoesir_5.mp4,1920.0,1080.0,FAKE,xnhcreiyqg.mp4
bbhpvrmbse_0.mp4,1920.0,1080.0,FAKE,imzqmbfugn.mp4
bbhpvrmbse_1.mp4,1920.0,1080.0,FAKE,imzqmbfugn.mp4
bbhpvrmbse_2.mp4,1920.0,1080.0,FAKE,imzqmbfugn.mp4
bbhpvrmbse_3.mp4,1920.0,1080.0,FAKE,imzqmbfugn.mp4
bbhpvrmbse_4.mp4,1920.0,1080.0,FAKE,imzqmbfugn.mp4
bbhpvrmbse_5.mp4,1920.0,1080.0,FAKE,imzqmbfugn.mp4
bbhtdfuqxq_0.mp4,1920.0,1080.0,FAKE,cpjxareypw.mp4
bbhtdfuqxq_1.mp4,1920.0,1080.0,FAKE,cpjxareypw.mp4
bbhtdfuqxq_2.mp4,1920.0,1080.0,FAKE,cpjxareypw.mp4
bbhtdfuqxq_3.mp4,1920.0,1080.0,FAKE,cpjxareypw.mp4
bbhtdfuqxq_4.mp4,1920.0,1080.0,FAKE,cpjxareypw.mp4
bbhtdfuqxq_5.mp4,1920.0,1080.0,FAKE,cpjxareypw.mp4
bbvgxeczei_0.mp4,1920.0,1080.0,FAKE,fysyrqfguw.mp4
bbvgxeczei_1.mp4,1920.0,1080.0,FAKE,fysyrqfguw.mp4
bbvgxeczei_2.mp4,1920.0,1080.0,FAKE,fysyrqfguw.mp4
bbvgxeczei_3.mp4,1920.0,1080.0,FAKE,fysyrqfguw.mp4
bbvgxeczei_4.mp4,1920.0,1080.0,FAKE,fysyrqfguw.mp4
bbvgxeczei_5.mp4,1920.0,1080.0,FAKE,fysyrqfguw.mp4
bchnbulevv_0.mp4,1920.0,1080.0,FAKE,iyefnuagav.mp4
bchnbulevv_1.mp4,1920.0,1080.0,FAKE,iyefnuagav.mp4
bchnbulevv_2.mp4,1920.0,1080.0,FAKE,iyefnuagav.mp4
bchnbulevv_3.mp4,1920.0,1080.0,FAKE,iyefnuagav.mp4
bchnbulevv_4.mp4,1920.0,1080.0,FAKE,iyefnuagav.mp4
bchnbulevv_5.mp4,1920.0,1080.0,FAKE,iyefnuagav.mp4
bctvsmddgq_0.mp4,1920.0,1080.0,FAKE,ybjrqnqnno.mp4
bctvsmddgq_1.mp4,1920.0,1080.0,FAKE,ybjrqnqnno.mp4
bctvsmddgq_2.mp4,1920.0,1080.0,FAKE,ybjrqnqnno.mp4
bctvsmddgq_3.mp4,1920.0,1080.0,FAKE,ybjrqnqnno.mp4
bctvsmddgq_4.mp4,1920.0,1080.0,FAKE,ybjrqnqnno.mp4
bctvsmddgq_5.mp4,1920.0,1080.0,FAKE,ybjrqnqnno.mp4
bdbhekrrwo_0.mp4,1920.0,1080.0,FAKE,qtnjyomzwo.mp4
bdbhekrrwo_1.mp4,1920.0,1080.0,FAKE,qtnjyomzwo.mp4
bdbhekrrwo_2.mp4,1920.0,1080.0,FAKE,qtnjyomzwo.mp4
bdbhekrrwo_3.mp4,1920.0,1080.0,FAKE,qtnjyomzwo.mp4
bdbhekrrwo_4.mp4,1920.0,1080.0,FAKE,qtnjyomzwo.mp4
bdbhekrrwo_5.mp4,1920.0,1080.0,FAKE,qtnjyomzwo.mp4
bddjdhzfze_0.mp4,1920.0,1080.0,REAL,
bddjdhzfze_1.mp4,1920.0,1080.0,REAL,
bddjdhzfze_2.mp4,1920.0,1080.0,REAL,
bddjdhzfze_3.mp4,1920.0,1080.0,REAL,
bddjdhzfze_4.mp4,1920.0,1080.0,REAL,
bddjdhzfze_5.mp4,1920.0,1080.0,REAL,
bdgipnyobr_0.mp4,1920.0,1080.0,FAKE,keecvpbncd.mp4
bdgipnyobr_1.mp4,1920.0,1080.0,FAKE,keecvpbncd.mp4
bdgipnyobr_2.mp4,1920.0,1080.0,FAKE,keecvpbncd.mp4
bdgipnyobr_3.mp4,1920.0,1080.0,FAKE,keecvpbncd.mp4
bdgipnyobr_4.mp4,1920.0,1080.0,FAKE,keecvpbncd.mp4
bdgipnyobr_5.mp4,1920.0,1080.0,FAKE,keecvpbncd.mp4
bdnaqemxmr_0.mp4,1920.0,1080.0,REAL,
bdnaqemxmr_1.mp4,1920.0,1080.0,REAL,
bdnaqemxmr_2.mp4,1920.0,1080.0,REAL,
bdnaqemxmr_3.mp4,1920.0,1080.0,REAL,
bdnaqemxmr_4.mp4,1920.0,1080.0,REAL,
bdnaqemxmr_5.mp4,1920.0,1080.0,REAL,
bdxuhamuqx_0.mp4,1920.0,1080.0,FAKE,fecysfujzk.mp4
bdxuhamuqx_1.mp4,1920.0,1080.0,FAKE,fecysfujzk.mp4
bdxuhamuqx_2.mp4,1920.0,1080.0,FAKE,fecysfujzk.mp4
bdxuhamuqx_3.mp4,1920.0,1080.0,FAKE,fecysfujzk.mp4
bdxuhamuqx_4.mp4,1920.0,1080.0,FAKE,fecysfujzk.mp4
bdxuhamuqx_5.mp4,1920.0,1080.0,FAKE,fecysfujzk.mp4
beboztfcme_0.mp4,1080.0,1920.0,REAL,
beboztfcme_1.mp4,1080.0,1920.0,REAL,
beboztfcme_2.mp4,1080.0,1920.0,REAL,
beboztfcme_3.mp4,1080.0,1920.0,REAL,
beboztfcme_4.mp4,1080.0,1920.0,REAL,
beboztfcme_5.mp4,1080.0,1920.0,REAL,
bejhvclboh_0.mp4,1920.0,1080.0,REAL,
bejhvclboh_1.mp4,1920.0,1080.0,REAL,
bejhvclboh_2.mp4,1920.0,1080.0,REAL,
bejhvclboh_3.mp4,1920.0,1080.0,REAL,
bejhvclboh_4.mp4,1920.0,1080.0,REAL,
bejhvclboh_5.mp4,1920.0,1080.0,REAL,
benmsfzfaz_0.mp4,1920.0,1080.0,FAKE,kysxawkest.mp4
benmsfzfaz_1.mp4,1920.0,1080.0,FAKE,kysxawkest.mp4
benmsfzfaz_2.mp4,1920.0,1080.0,FAKE,kysxawkest.mp4
benmsfzfaz_3.mp4,1920.0,1080.0,FAKE,kysxawkest.mp4
benmsfzfaz_4.mp4,1920.0,1080.0,FAKE,kysxawkest.mp4
benmsfzfaz_5.mp4,1920.0,1080.0,FAKE,kysxawkest.mp4
beyebyhrph_0.mp4,1920.0,1080.0,REAL,
beyebyhrph_1.mp4,1920.0,1080.0,REAL,
beyebyhrph_2.mp4,1920.0,1080.0,REAL,
beyebyhrph_3.mp4,1920.0,1080.0,REAL,
beyebyhrph_4.mp4,1920.0,1080.0,REAL,
beyebyhrph_5.mp4,1920.0,1080.0,REAL,
bffwsjxghk_0.mp4,1920.0,1080.0,REAL,
bffwsjxghk_1.mp4,1920.0,1080.0,REAL,
bffwsjxghk_2.mp4,1920.0,1080.0,REAL,
bffwsjxghk_3.mp4,1920.0,1080.0,REAL,
bffwsjxghk_4.mp4,1920.0,1080.0,REAL,
bffwsjxghk_5.mp4,1920.0,1080.0,REAL,
bgaogsjehq_0.mp4,1920.0,1080.0,FAKE,xzvrgckqkz.mp4
bgaogsjehq_1.mp4,1920.0,1080.0,FAKE,xzvrgckqkz.mp4
bgaogsjehq_2.mp4,1920.0,1080.0,FAKE,xzvrgckqkz.mp4
bgaogsjehq_3.mp4,1920.0,1080.0,FAKE,xzvrgckqkz.mp4
bgaogsjehq_4.mp4,1920.0,1080.0,FAKE,xzvrgckqkz.mp4
bgaogsjehq_5.mp4,1920.0,1080.0,FAKE,xzvrgckqkz.mp4
bggsurpgpr_0.mp4,1920.0,1080.0,FAKE,gxembgiarp.mp4
bggsurpgpr_1.mp4,1920.0,1080.0,FAKE,gxembgiarp.mp4
bggsurpgpr_2.mp4,1920.0,1080.0,FAKE,gxembgiarp.mp4
bggsurpgpr_3.mp4,1920.0,1080.0,FAKE,gxembgiarp.mp4
bggsurpgpr_4.mp4,1920.0,1080.0,FAKE,gxembgiarp.mp4
bggsurpgpr_5.mp4,1920.0,1080.0,FAKE,gxembgiarp.mp4
bghphrsfxf_0.mp4,1920.0,1080.0,FAKE,sgjnvxvcpu.mp4
bghphrsfxf_1.mp4,1920.0,1080.0,FAKE,sgjnvxvcpu.mp4
bghphrsfxf_2.mp4,1920.0,1080.0,FAKE,sgjnvxvcpu.mp4
bghphrsfxf_3.mp4,1920.0,1080.0,FAKE,sgjnvxvcpu.mp4
bghphrsfxf_4.mp4,1920.0,1080.0,FAKE,sgjnvxvcpu.mp4
bghphrsfxf_5.mp4,1920.0,1080.0,FAKE,sgjnvxvcpu.mp4
bgmlwsoamc_0.mp4,1920.0,1080.0,FAKE,woshnzbxmc.mp4
bgmlwsoamc_1.mp4,1920.0,1080.0,FAKE,woshnzbxmc.mp4
bgmlwsoamc_2.mp4,1920.0,1080.0,FAKE,woshnzbxmc.mp4
bgmlwsoamc_3.mp4,1920.0,1080.0,FAKE,woshnzbxmc.mp4
bgmlwsoamc_4.mp4,1920.0,1080.0,FAKE,woshnzbxmc.mp4
bgmlwsoamc_5.mp4,1920.0,1080.0,FAKE,woshnzbxmc.mp4
bguwlyazau_0.mp4,1920.0,1080.0,FAKE,znpdbbsfvj.mp4
bguwlyazau_1.mp4,1920.0,1080.0,FAKE,znpdbbsfvj.mp4
bguwlyazau_2.mp4,1920.0,1080.0,FAKE,znpdbbsfvj.mp4
bguwlyazau_3.mp4,1920.0,1080.0,FAKE,znpdbbsfvj.mp4
bguwlyazau_4.mp4,1920.0,1080.0,FAKE,znpdbbsfvj.mp4
bguwlyazau_5.mp4,1920.0,1080.0,FAKE,znpdbbsfvj.mp4
bgvhtpzknn_0.mp4,1920.0,1080.0,REAL,
bgvhtpzknn_1.mp4,1920.0,1080.0,REAL,
bgvhtpzknn_2.mp4,1920.0,1080.0,REAL,
bgvhtpzknn_3.mp4,1920.0,1080.0,REAL,
bgvhtpzknn_4.mp4,1920.0,1080.0,REAL,
bgvhtpzknn_5.mp4,1920.0,1080.0,REAL,
bgwmmujlmc_0.mp4,1920.0,1080.0,REAL,
bgwmmujlmc_1.mp4,1920.0,1080.0,REAL,
bgwmmujlmc_2.mp4,1920.0,1080.0,REAL,
bgwmmujlmc_3.mp4,1920.0,1080.0,REAL,
bgwmmujlmc_4.mp4,1920.0,1080.0,REAL,
bgwmmujlmc_5.mp4,1920.0,1080.0,REAL,
bhaaboftbc_0.mp4,1920.0,1080.0,FAKE,rlvgtsjyer.mp4
bhaaboftbc_1.mp4,1920.0,1080.0,FAKE,rlvgtsjyer.mp4
bhaaboftbc_2.mp4,1920.0,1080.0,FAKE,rlvgtsjyer.mp4
bhaaboftbc_3.mp4,1920.0,1080.0,FAKE,rlvgtsjyer.mp4
bhaaboftbc_4.mp4,1920.0,1080.0,FAKE,rlvgtsjyer.mp4
bhaaboftbc_5.mp4,1920.0,1080.0,FAKE,rlvgtsjyer.mp4
bhbdugnurr_0.mp4,1080.0,1920.0,FAKE,vcxckqbaya.mp4
bhbdugnurr_1.mp4,1080.0,1920.0,FAKE,vcxckqbaya.mp4
bhbdugnurr_2.mp4,1080.0,1920.0,FAKE,vcxckqbaya.mp4
bhbdugnurr_3.mp4,1080.0,1920.0,FAKE,vcxckqbaya.mp4
bhbdugnurr_4.mp4,1080.0,1920.0,FAKE,vcxckqbaya.mp4
bhbdugnurr_5.mp4,1080.0,1920.0,FAKE,vcxckqbaya.mp4
bhpwpydzpo_0.mp4,1920.0,1080.0,FAKE,yfsnwkbafm.mp4
bhpwpydzpo_1.mp4,1920.0,1080.0,FAKE,yfsnwkbafm.mp4
bhpwpydzpo_2.mp4,1920.0,1080.0,FAKE,yfsnwkbafm.mp4
bhpwpydzpo_3.mp4,1920.0,1080.0,FAKE,yfsnwkbafm.mp4
bhpwpydzpo_4.mp4,1920.0,1080.0,FAKE,yfsnwkbafm.mp4
bhpwpydzpo_5.mp4,1920.0,1080.0,FAKE,yfsnwkbafm.mp4
bhsluedavd_0.mp4,1920.0,1080.0,FAKE,kydlpqfrvv.mp4
bhsluedavd_1.mp4,1920.0,1080.0,FAKE,kydlpqfrvv.mp4
bhsluedavd_2.mp4,1920.0,1080.0,FAKE,kydlpqfrvv.mp4
bhsluedavd_3.mp4,1920.0,1080.0,FAKE,kydlpqfrvv.mp4
bhsluedavd_4.mp4,1920.0,1080.0,FAKE,kydlpqfrvv.mp4
bhsluedavd_5.mp4,1920.0,1080.0,FAKE,kydlpqfrvv.mp4
bilnggbxgu_0.mp4,1920.0,1080.0,REAL,
bilnggbxgu_1.mp4,1920.0,1080.0,REAL,
bilnggbxgu_2.mp4,1920.0,1080.0,REAL,
bilnggbxgu_3.mp4,1920.0,1080.0,REAL,
bilnggbxgu_4.mp4,1920.0,1080.0,REAL,
bilnggbxgu_5.mp4,1920.0,1080.0,REAL,
bjjbwsqjir_0.mp4,1920.0,1080.0,FAKE,tdohqkzvbk.mp4
bjjbwsqjir_1.mp4,1920.0,1080.0,FAKE,tdohqkzvbk.mp4
bjjbwsqjir_2.mp4,1920.0,1080.0,FAKE,tdohqkzvbk.mp4
bjjbwsqjir_3.mp4,1920.0,1080.0,FAKE,tdohqkzvbk.mp4
bjjbwsqjir_4.mp4,1920.0,1080.0,FAKE,tdohqkzvbk.mp4
